ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
91,92,Mobile,166000,800,743,63.598800000000004,0.0,769,27.927178153446032,638148,0.0014067,636610,0.00193584,77,635076,635076,767,767,0,1.943129074315515
92,93,Mobile,166000,800,997,63.73720000000001,0.0,769,27.927178153446032,638148,0.00140252,636610,0.00192206,78,635076,635076,767,767,0,1.930039113428944
93,94,Mobile,166000,800,998,63.9947,0.0,769,27.927178153446032,638148,0.00137401,636610,0.0018967,79,635076,635076,767,767,0,1.9054628422425033
94,95,Mobile,166000,800,999,63.7024,0.0,769,27.927178153446032,638148,0.00135933,636610,0.00188604,80,635076,635076,767,767,0,1.8954889178617993
95,96,Mobile,166000,800,1000,63.9933,0.0,769,27.927178153446032,638148,0.00135051,636610,0.00187211,81,635076,635076,767,767,0,1.8821773142112126
96,97,Mobile,166000,800,1001,63.5466,0.0,769,27.927178153446032,638148,0.00133133,636610,0.00185162,82,635076,635076,767,767,0,1.86238591916558
97,98,Mobile,166000,800,1027,64.1099,0.0,769,27.927178153446032,638148,0.00131874,636610,0.00183702,83,635076,635076,767,767,0,1.8485528031290743
98,99,Mobile,166000,800,1028,63.7974,0.0,769,27.927178153446032,638148,0.00129255,636610,0.00180828,84,635076,635076,767,767,0,1.8204302477183834
99,100,Mobile,166000,800,1029,63.9319,0.0,769,27.927178153446032,638148,0.00128698,636610,0.00180861,85,635076,635076,767,767,0,1.8214602346805737
100,101,Mobile,166000,800,1030,63.7823,0.0,769,27.927178153446032,638148,0.00126129,636610,0.00178421,86,635076,635076,767,767,0,1.7977574967405474
101,102,Mobile,166000,800,1031,64.0746,0.0,769,27.927178153446032,638148,0.00124304,636610,0.00176466,87,635076,635076,767,767,0,1.7789048239895697
102,103,Mobile,166000,800,1032,63.6781,0.0,769,27.927178153446032,638148,0.00122929,636610,0.00174897,88,635076,635076,767,767,0,1.7639113428943938
103,104,Mobile,166000,800,1033,63.3936,0.0,769,27.927178153446032,638148,0.00121127,636610,0.00172899,89,635076,635076,767,767,0,1.7446284224250326
104,105,Mobile,166000,800,1034,63.6313,0.0,769,27.927178153446032,638148,0.00118973,636610,0.00170669,90,635076,635076,767,767,0,1.7230247718383311
105,106,Mobile,166000,800,1035,63.6944,0.0,769,27.927178153446032,638148,0.00117435,636610,0.00168937,91,635076,635076,767,767,0,1.7064015645371577
106,107,VoD,725000,1200,1036,63.8154,0.0,2239,27.949977668602056,2753528,0.00137017,2749050,0.00183381,2,2744580,2744580,2235,2235,0,1.8359418344519014
107,108,VoD,725000,1200,1037,63.86429999999999,0.0,2239,27.949977668602056,2753528,0.00134756,2749050,0.00181221,3,2744580,2744580,2235,2235,0,1.815360178970917
108,109,VoD,725000,1200,1038,63.8827,0.0,2239,27.949977668602056,2753528,0.0013261,2749050,0.00178216,4,2744580,2744580,2235,2235,0,1.7863266219239375
109,110,VoD,725000,1200,1052,63.7288,0.0,2239,27.949977668602056,2753528,0.00129883,2749050,0.00178319,5,2744580,2744580,2235,2235,0,1.788371364653244
110,111,VoD,725000,1200,1053,63.79359999999999,0.0,2239,27.949977668602056,2753528,0.00128559,2749050,0.00172293,6,2744580,2744580,2235,2235,0,1.7291185682326622
111,112,VoD,725000,1200,1054,63.7211,0.0,2239,27.949977668602056,2753528,0.0012596,2749050,0.00171496,7,2744580,2744580,2235,2235,0,1.7221700223713647
112,113,VoD,725000,1200,1055,63.3126,0.0,2239,27.949977668602056,2753528,0.00123531,2749050,0.0017239,8,2744580,2744580,2235,2235,0,1.732125279642058
113,114,VoD,725000,1200,1056,63.9602,0.0,2239,27.949977668602056,2753528,0.00121724,2749050,0.00164399,9,2744580,2744580,2235,2235,0,1.653234899328859
114,115,VoD,725000,1200,1057,64.1572,0.0,2239,27.949977668602056,2753528,0.00119574,2749050,0.00164745,10,2744580,2744580,2235,2235,0,1.6577091722595079
